MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/12/19 11:22:29.872),TIMETICK(f=2050785),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
275,NewMedia120,5,0.08081,154663505044,0.44688,0.45982,0.00000,0.08081,1,1,0.33624,0.36266,1,-0.73854,0.39167,0,,0.24775,0.47552,22.81781,1.17634,1,0.49578,0.43567,23.82052,1.17634,1,0,0.00000,11,,
275,NewMedia120,28,0.45288,154664268082,0.30263,0.36824,0.14560,0.30728,2,1,0.25529,0.35289,1,-0.73854,0.39167,0,,0.24401,0.47499,23.60503,1.14069,1,0.49259,0.43471,24.76473,1.14937,1,0,0.00000,11,,
275,NewMedia120,45,0.72778,154664831859,0.28963,0.35128,0.46906,0.25873,3,1,0.50545,0.32687,1,-0.73854,0.39167,0,,0.25234,0.47443,21.62280,1.16673,1,0.50144,0.43465,21.24316,1.16673,1,0,0.00000,11,,
275,NewMedia120,64,1.03522,154665462334,0.71550,0.36685,0.79254,0.24268,4,1,0.70458,0.34907,1,-0.73854,0.39167,0,,0.26077,0.47352,20.00090,1.14069,1,0.50973,0.43473,20.62692,1.14937,1,0,0.00000,11,,
276,black,28,0.45291,154666424166,0.70556,0.36242,0.00000,0.45291,1,1,0.68151,0.36122,1,-0.73854,0.39167,0,,0.25872,0.47472,20.13183,1.13201,1,0.50758,0.43549,20.76927,1.14069,1,0,0.00000,11,,
277,cross,33,0.53394,154667684887,0.48396,0.48550,0.27505,0.25888,2,1,0.48855,0.48339,1,-0.73854,0.39167,0,,0.25383,0.47739,19.67723,1.16673,1,0.50269,0.43861,19.01627,1.16673,1,0,0.00000,12,,
278,NewMedia120,4,0.06473,154667850459,0.46856,0.47172,0.00000,0.06473,1,1,0.32265,0.29159,1,-0.73854,0.39167,0,,0.24950,0.47452,20.29229,1.16673,1,0.49730,0.43505,21.05968,1.16673,1,0,0.00000,12,,
278,NewMedia120,44,0.71176,154669177392,0.31439,0.29907,0.12933,0.58243,2,1,0.22437,0.35166,1,-0.73854,0.39167,0,,0.24535,0.47535,18.08234,1.14937,1,0.49357,0.43543,19.40243,1.15805,1,0,0.00000,11,,
278,NewMedia120,57,0.92197,154669608494,0.41504,0.31317,0.72787,0.19409,3,1,0.69947,0.35248,1,-0.73854,0.39167,0,,0.26163,0.47360,18.15246,1.10906,1,0.50953,0.43557,18.53419,1.10038,1,0,0.00000,11,,
278,NewMedia120,85,1.37488,154670537307,0.71258,0.36570,0.98672,0.38815,4,1,0.70642,0.34530,1,-0.73854,0.39167,0,,0.26025,0.47397,22.00392,1.14069,1,0.50899,0.43538,22.91930,1.14937,1,0,0.00000,11,,
279,black,15,0.24255,154671067875,0.70661,0.36848,0.00000,0.24255,1,1,0.54897,0.49798,1,-0.73854,0.39167,0,,0.25587,0.47620,22.25390,1.14937,1,0.50420,0.43756,23.56829,1.14069,1,0,0.00000,11,,
279,black,32,0.51770,154671632135,0.44331,0.50201,0.30728,0.21042,2,1,0.50487,0.44688,1,-0.73854,0.39167,0,,0.25312,0.47517,19.86656,1.16673,1,0.50226,0.43634,19.72268,1.16673,1,0,0.00000,11,,
280,cross,2,0.03220,154671731228,0.45207,0.49265,0.00000,0.03220,1,1,0.49256,0.47288,1,-0.73854,0.39167,0,,0.25321,0.47560,19.48515,1.15805,1,0.50258,0.43683,19.78903,1.14937,1,0,0.00000,11,,
280,cross,33,0.53381,154672759969,0.50056,0.47493,0.04846,0.48535,2,1,0.50679,0.47511,1,-0.73854,0.39167,0,,0.25367,0.47700,22.25352,1.16904,1,0.50286,0.43746,21.77942,1.18756,1,0,0.00000,11,,
281,NewMedia120,6,0.09714,154672992049,0.49511,0.46980,0.00000,0.09714,1,1,0.38802,0.43008,1,-0.73854,0.39167,0,,0.24999,0.47608,21.55832,1.15825,1,0.49855,0.43608,19.55505,1.15825,1,0,0.00000,11,,
281,NewMedia120,46,0.74402,154674318690,0.31558,0.30339,0.16180,0.58221,2,1,0.61351,0.25848,1,-0.73854,0.39167,0,,0.25807,0.47414,19.24964,1.17726,1,0.50603,0.43551,19.90495,1.16858,1,0,0.00000,10,,
281,NewMedia120,87,1.40723,154675678787,0.74176,0.32627,0.80884,0.59839,3,1,0.72439,0.34999,1,-0.73854,0.39167,0,,0.26366,0.47330,22.17130,1.13221,1,0.51208,0.43572,23.05410,1.12353,1,0,0.00000,10,,
282,black,17,0.27411,154676275639,0.73986,0.33785,0.00000,0.27410,1,1,0.72897,0.37198,0,-0.73854,0.39167,0,,0.26187,0.47414,21.27595,1.15805,0,0.51079,0.43621,22.18837,1.16673,0,75,0.00000,10,,
283,cross,33,0.53369,154677901290,0.48555,0.45044,0.00000,0.53369,2,1,0.49375,0.47094,1,-0.73854,0.39167,0,,0.25296,0.47601,20.39285,1.16673,1,0.50181,0.43680,20.38954,1.16673,1,0,0.00000,10,,
284,NewMedia120,13,0.21027,154678365499,0.47840,0.45002,0.00000,0.21027,1,1,0.35962,0.39328,1,-0.73854,0.39167,0,,0.24967,0.47499,20.49133,1.15825,1,0.49781,0.43518,20.11042,1.15825,1,0,0.00000,10,,
284,NewMedia120,42,0.67932,154679327434,0.27022,0.31050,0.27499,0.40433,2,1,0.49203,0.26889,1,-0.73854,0.39167,0,,0.25376,0.47480,19.67818,1.16673,1,0.50211,0.43573,20.20462,1.16673,1,0,0.00000,10,,
284,NewMedia120,69,1.11597,154680222918,0.70455,0.34246,0.74408,0.37189,3,1,0.70736,0.39146,1,-0.73854,0.39167,0,,0.26187,0.47448,21.35042,1.13283,1,0.51008,0.43600,21.63482,1.13283,1,0,0.00000,10,,
285,black,4,0.06473,154680388892,0.70387,0.35223,0.00000,0.06473,1,1,0.70198,0.38760,1,-0.73854,0.39167,0,,0.26050,0.47436,21.98585,1.10678,1,0.50877,0.43556,21.95169,1.11546,1,0,0.00000,10,,
285,black,32,0.51773,154681317857,0.69484,0.38470,0.08093,0.43680,2,1,0.70393,0.36940,1,-0.73854,0.39167,0,,0.26018,0.47411,22.00230,1.16673,1,0.50867,0.43473,22.44832,1.16673,1,0,0.00000,10,,
286,cross,4,0.06577,154681485535,0.68463,0.38674,0.00000,0.06576,1,1,0.50472,0.47278,1,-0.73854,0.39167,0,,0.25452,0.47611,21.19140,1.15805,1,0.50312,0.43739,22.03820,1.14937,1,0,0.00000,10,,
286,cross,33,0.53378,154682445358,0.50135,0.47429,0.12961,0.40417,2,1,0.48482,0.43152,1,-0.73854,0.39167,0,,0.25191,0.47600,21.76374,1.16766,1,0.50038,0.43618,22.09042,1.17634,1,0,0.00000,10,,
287,NewMedia120,3,0.04846,154682578166,0.49930,0.46516,0.00000,0.04846,1,1,0.48444,0.38230,1,-0.73854,0.39167,0,,0.25303,0.47548,21.09679,1.20516,1,0.50162,0.43607,21.07207,1.20516,1,0,0.00000,10,,
287,NewMedia120,21,0.33957,154683175143,0.45004,0.39583,0.06458,0.27499,2,1,0.26508,0.26218,1,-0.73854,0.39167,0,,0.24575,0.47306,21.16998,1.16673,1,0.49351,0.43303,22.53028,1.16673,1,0,0.00000,10,,
287,NewMedia120,47,0.76007,154684037524,0.27431,0.27342,0.40439,0.35568,3,1,0.44755,0.24831,1,-0.73854,0.39167,0,,0.25124,0.47414,19.21960,1.16673,1,0.49958,0.43427,19.68346,1.16673,1,0,0.00000,10,,
287,NewMedia120,71,1.14835,154684833802,0.70845,0.29767,0.82483,0.32352,4,1,0.70890,0.32248,1,-0.73854,0.39167,0,,0.26203,0.47395,19.53216,1.13201,1,0.51027,0.43550,20.17817,1.13201,1,0,0.00000,10,,
287,NewMedia120,86,1.39102,154685331446,0.70620,0.32621,1.16452,0.22650,5,1,0.69739,0.33700,1,-0.73854,0.39167,0,,0.26231,0.47436,21.08291,1.15235,1,0.51067,0.43647,22.25263,1.15235,1,0,0.00000,10,,
288,black,26,0.42050,154686226808,0.69816,0.33811,0.00000,0.42051,1,1,0.56532,0.37494,1,-0.73854,0.39167,0,,0.25703,0.47553,19.46062,1.14069,1,0.50527,0.43675,20.01762,1.14069,1,0,0.00000,10,,
288,black,33,0.53372,154686458972,0.48087,0.46974,0.48529,0.04843,2,1,0.48471,0.46480,1,-0.73854,0.39167,0,,0.25228,0.47643,19.44331,1.12374,1,0.50075,0.43709,18.31806,1.13242,1,0,0.00000,10,,
289,cross,32,0.51779,154687553890,0.47279,0.45685,0.00000,0.51780,1,1,0.46206,0.47199,1,-0.73854,0.39167,0,,0.25370,0.47659,22.11280,1.16673,1,0.50252,0.43734,21.05303,1.16673,1,0,0.00000,9,,
290,NewMedia120,5,0.08075,154687752599,0.46545,0.45696,0.00000,0.08075,1,1,0.27418,0.37304,1,-0.73854,0.39167,0,,0.24688,0.47506,21.45831,1.16673,1,0.49480,0.43557,22.82569,1.16673,1,0,0.00000,9,,
290,NewMedia120,47,0.76010,154689145816,0.22527,0.34135,0.14548,0.61462,2,1,0.22084,0.28497,1,-0.73854,0.39167,0,,0.24523,0.47422,19.20171,1.16673,1,0.49367,0.43447,19.60440,1.16673,1,0,0.00000,9,,
290,NewMedia120,84,1.35855,154690373118,0.69577,0.28381,0.87335,0.48520,3,1,0.69500,0.30454,1,-0.73854,0.39167,0,,0.26189,0.47263,21.06508,1.14937,1,0.51008,0.43464,21.73573,1.14069,1,0,0.00000,9,,
291,black,33,0.53375,154691500870,0.68907,0.28981,0.00000,0.53376,1,1,0.68949,0.29662,1,-0.73854,0.39167,0,,0.26185,0.47411,18.35261,1.12353,1,0.51007,0.43624,18.64719,1.12353,1,0,0.00000,9,,
292,cross,1,0.01608,154691567385,0.68339,0.29395,0.00000,0.01609,1,1,0.55274,0.38968,1,-0.73854,0.39167,0,,0.25869,0.47510,18.09812,1.10658,1,0.50669,0.43679,19.00077,1.10658,1,0,0.00000,9,,
292,cross,22,0.35593,154692264294,0.51288,0.35109,0.08087,0.27505,2,1,0.47215,0.37537,1,-0.73854,0.39167,0,,0.25320,0.47542,21.40589,1.19555,1,0.50134,0.43642,21.58195,1.19555,1,0,0.00000,9,,
292,cross,32,0.51740,154692595473,0.47168,0.39574,0.37195,0.14545,3,1,0.46533,0.39837,1,-0.73854,0.39167,0,,0.25268,0.47580,21.96031,1.14130,1,0.50083,0.43610,21.38520,1.14130,1,0,0.00000,9,,
293,NewMedia120,23,0.37216,154693391866,0.46323,0.38991,0.00000,0.37216,1,1,0.35077,0.34537,1,-0.73854,0.39167,0,,0.24842,0.47425,20.65428,1.16673,1,0.49655,0.43434,21.52497,1.16673,1,0,0.00000,9,,
293,NewMedia120,53,0.85724,154694386629,0.29430,0.30165,0.43677,0.42047,2,1,0.40853,0.27362,1,-0.73854,0.39167,0,,0.25086,0.47431,18.01280,1.16673,1,0.49940,0.43480,17.89757,1.16673,1,0,0.00000,9,,
293,NewMedia120,64,1.03525,154694751677,0.72393,0.29313,0.92194,0.11331,3,1,0.73250,0.29910,1,-0.73854,0.39167,0,,0.26245,0.47288,19.83233,1.14089,1,0.51073,0.43454,19.87834,1.14957,1,0,0.00000,9,,
294,black,32,0.51767,154695846424,0.71785,0.30401,0.00000,0.51767,1,1,0.72799,0.29308,1,-0.73854,0.39167,0,,0.26204,0.47299,19.15475,1.14130,1,0.51055,0.43545,19.93298,1.14130,1,0,0.00000,9,,
295,cross,7,0.11316,154696111706,0.71864,0.29935,0.00000,0.11316,1,1,0.71973,0.25753,1,-0.73854,0.39167,0,,0.26261,0.47293,18.66928,1.14978,1,0.51100,0.43540,19.08719,1.14978,1,0,0.00000,9,,
295,cross,21,0.33969,154696576315,0.61814,0.33203,0.12943,0.21027,2,1,0.50590,0.37691,1,-0.73854,0.39167,0,,0.25497,0.47558,19.19823,1.19555,1,0.50297,0.43717,19.10155,1.19555,1,0,0.00000,9,,
295,cross,33,0.53366,154696974109,0.49672,0.42179,0.40436,0.12930,3,1,0.49064,0.41068,1,-0.73854,0.39167,0,,0.25439,0.47585,20.91392,1.17634,1,0.50289,0.43724,20.97289,1.17634,1,0,0.00000,9,,
296,NewMedia120,17,0.27505,154697571201,0.48130,0.41827,0.00000,0.27505,1,1,0.34751,0.34186,1,-0.73854,0.39167,0,,0.25162,0.47625,21.74848,1.16673,1,0.49994,0.43706,22.54652,1.16673,1,0,0.00000,9,,
296,NewMedia120,46,0.74411,154698533154,0.25092,0.34325,0.33972,0.40439,2,1,0.52396,0.30177,1,-0.73854,0.39167,0,,0.25520,0.47380,18.82886,1.16673,1,0.50328,0.43527,19.93206,1.16673,1,0,0.00000,8,,
296,NewMedia120,76,1.22931,154699528154,0.68569,0.30598,0.80872,0.42059,3,1,0.75672,0.34547,1,-0.73854,0.39167,0,,0.26443,0.47370,22.02516,1.17865,1,0.51267,0.43640,22.50076,1.19717,1,0,0.00000,8,,
296,NewMedia120,87,1.40723,154699893036,0.74403,0.34987,1.24542,0.16180,4,1,0.74944,0.33067,1,-0.73854,0.39167,0,,0.26236,0.47387,22.36425,1.19850,1,0.51071,0.43600,22.97635,1.18867,1,0,0.00000,8,,
297,black,23,0.37021,154700689197,0.74045,0.35262,0.00000,0.37021,1,1,0.54560,0.38278,1,-0.73854,0.39167,0,,0.25741,0.47462,18.58057,1.13282,1,0.50550,0.43646,18.19755,1.13282,1,0,0.00000,8,,
297,black,33,0.53201,154701021002,0.47056,0.40620,0.43497,0.09705,2,1,0.46033,0.43273,1,-0.73854,0.39167,0,,0.25519,0.47467,18.95093,1.13201,1,0.50345,0.43663,18.23728,1.13201,1,0,0.00000,8,,
298,cross,32,0.51764,154702115649,0.47395,0.40027,0.00000,0.51764,1,1,0.47283,0.37483,1,-0.73854,0.39167,0,,0.25395,0.47500,20.79556,1.16673,1,0.50238,0.43582,20.58287,1.16673,1,0,0.00000,7,,
299,NewMedia120,4,0.06476,154702281396,0.46868,0.39732,0.00000,0.06476,1,1,0.31758,0.34458,1,-0.73854,0.39167,0,,0.24926,0.47462,21.27375,1.16673,1,0.49743,0.43567,22.72220,1.16673,1,0,0.00000,7,,
299,NewMedia120,49,0.79266,154703774182,0.31393,0.34372,0.12943,0.66324,2,1,0.46464,0.24618,1,-0.73854,0.39167,0,,0.25383,0.47522,16.54668,1.16673,1,0.50129,0.43693,14.13779,1.16673,1,0,0.00000,7,,
299,NewMedia120,64,1.03516,154704271499,0.71223,0.30449,0.85727,0.17789,3,1,0.73800,0.29079,1,-0.73854,0.39167,0,,0.26299,0.47419,18.08712,1.14978,1,0.51088,0.43640,17.23381,1.14978,1,0,0.00000,7,,
300,black,22,0.35709,154705036887,0.71489,0.31034,0.00000,0.35709,1,1,0.70736,0.37439,1,-0.73854,0.39167,0,,0.26154,0.47408,21.69247,1.11526,1,0.50986,0.43626,21.83045,1.11526,1,0,0.00000,7,,
301,cross,33,0.53369,154706493918,0.51829,0.40353,0.17792,0.35577,2,1,0.51871,0.39157,1,-0.73854,0.39167,0,,0.25490,0.47522,22.55104,1.19555,1,0.50330,0.43678,23.25747,1.19555,1,0,0.00000,7,,
302,NewMedia120,4,0.06467,154706659914,0.49966,0.40420,0.00000,0.06467,1,1,0.27601,0.39504,1,-0.73854,0.39167,0,,0.24750,0.47470,22.28866,1.14978,1,0.49522,0.43565,24.07932,1.14978,1,0,0.00000,7,,
302,NewMedia120,37,0.59839,154707754496,0.24843,0.35865,0.12930,0.46909,2,1,0.24203,0.31225,1,-0.73854,0.39167,0,,0.24377,0.47522,19.99999,1.16673,1,0.49223,0.43526,21.50885,1.16673,1,0,0.00000,7,,
302,NewMedia120,50,0.80859,154708185547,0.51401,0.33374,0.61459,0.19400,3,1,0.70820,0.36017,1,-0.73854,0.39167,0,,0.25982,0.47463,18.13073,1.16673,1,0.50776,0.43647,17.91609,1.16673,1,0,0.00000,7,,
302,NewMedia120,86,1.39151,154709381009,0.71204,0.35672,0.87326,0.51825,4,1,0.71925,0.35046,1,-0.73854,0.39167,0,,0.25812,0.47604,22.48145,1.16673,1,0.50641,0.43696,22.58792,1.16673,1,0,0.00000,7,,
303,black,16,0.25891,154709943750,0.70862,0.36567,0.00000,0.25891,1,1,0.55299,0.41853,1,-0.73854,0.39167,0,,0.25556,0.47662,19.46760,1.14110,1,0.50379,0.43801,20.15266,1.13242,1,0,0.00000,7,,
303,black,32,0.51758,154710474247,0.45059,0.49164,0.32346,0.19412,2,1,0.44818,0.52368,1,-0.73854,0.39167,0,,0.25108,0.47891,18.78996,1.14937,1,0.49927,0.44011,16.76458,1.14069,1,0,0.00000,7,,
304,cross,9,0.14560,154710805990,0.46517,0.46892,0.00000,0.14560,1,1,0.48555,0.42183,1,-0.73854,0.39167,0,,0.25247,0.47751,19.54660,1.17634,1,0.50057,0.43867,19.95995,1.17634,1,0,0.00000,7,,
304,cross,33,0.53378,154711602041,0.48509,0.42866,0.16180,0.37198,2,1,0.48723,0.44169,1,-0.73854,0.39167,0,,0.25060,0.47755,23.63021,1.19555,1,0.49873,0.43763,21.93970,1.19555,1,0,0.00000,7,,
305,NewMedia120,2,0.03235,154711701479,0.47146,0.42488,0.00000,0.03235,1,1,0.34750,0.38101,1,-0.73854,0.39167,0,,0.24526,0.47678,22.27641,1.16673,1,0.49288,0.43669,23.53752,1.16673,1,0,0.00000,7,,
305,NewMedia120,34,0.54999,154712763026,0.29244,0.37696,0.09714,0.45285,2,1,0.28842,0.32714,1,-0.73854,0.39167,0,,0.24502,0.47613,22.31719,1.18641,1,0.49305,0.43583,24.34615,1.19624,1,0,0.00000,7,,
305,NewMedia120,47,0.76038,154713194510,0.42755,0.38269,0.56616,0.19421,3,1,0.72071,0.35283,1,-0.73854,0.39167,0,,0.25847,0.47468,19.43415,1.13262,1,0.50570,0.43551,19.90626,1.14130,1,0,0.00000,7,,
305,NewMedia120,86,1.39105,154714487897,0.72111,0.34200,0.82501,0.56604,4,1,0.72338,0.33410,1,-0.73854,0.39167,0,,0.26061,0.47351,21.47423,1.13201,1,0.50904,0.43540,22.19692,1.14069,1,0,0.00000,7,,
306,black,23,0.37201,154715284080,0.71367,0.34542,0.00000,0.37200,1,1,0.59555,0.38076,1,-0.73854,0.39167,0,,0.25525,0.47644,19.83510,1.11754,1,0.50334,0.43759,20.58211,1.11754,1,0,0.00000,7,,
306,black,32,0.51758,154715582626,0.49475,0.41000,0.43671,0.08087,2,1,0.49876,0.38595,1,-0.73854,0.39167,0,,0.25340,0.47717,18.18564,1.19555,1,0.50136,0.43853,18.33305,1.20539,1,0,0.00000,7,,
307,cross,32,0.51855,154716679095,0.50029,0.42144,0.00000,0.51856,1,1,0.49574,0.43371,1,-0.73854,0.39167,0,,0.25474,0.47696,20.54293,1.15805,1,0.50291,0.43852,21.03234,1.16673,1,0,0.00000,7,,
308,NewMedia120,4,0.06464,154716843057,0.49430,0.41941,0.00000,0.06464,1,1,0.32746,0.36374,1,-0.73854,0.39167,0,,0.24989,0.47677,21.01410,1.19555,1,0.49766,0.43757,20.78394,1.19555,1,0,0.00000,7,,
308,NewMedia120,48,0.77771,154718305427,0.28188,0.33235,0.12933,0.64838,2,1,0.46429,0.33025,1,-0.73854,0.39167,0,,0.24951,0.47621,18.45305,1.14069,1,0.49680,0.43636,15.70080,1.14937,1,0,0.00000,7,,
308,NewMedia120,65,1.05145,154718866824,0.72408,0.34609,0.84113,0.21033,3,1,0.71835,0.33649,1,-0.73854,0.39167,0,,0.25947,0.47492,18.95022,1.15825,1,0.50740,0.43633,18.57843,1.15825,1,0,0.00000,7,,
309,black,33,0.53363,154719994225,0.72312,0.35197,0.00000,0.53363,1,1,0.61206,0.37099,1,-0.73854,0.39167,0,,0.25592,0.47536,20.07295,1.15805,1,0.50440,0.43625,20.59159,1.14937,1,0,0.00000,7,,
310,cross,0,0.00000,154720027607,0.72102,0.35336,0.00000,0.00000,1,1,0.57738,0.40269,1,-0.73854,0.39167,0,,0.25463,0.47577,19.34089,1.14937,1,0.50270,0.43648,19.56755,1.14069,1,0,0.00000,7,,
310,cross,22,0.35577,154720757243,0.54782,0.43204,0.06470,0.29108,2,1,0.55772,0.44364,0,-0.73854,0.39167,0,,0.25228,0.47716,19.80603,1.16673,0,0.50089,0.43893,19.98898,1.16673,0,77,0.00000,7,,
311,NewMedia120,33,0.53375,154722183788,0.46310,0.39145,0.09692,0.43683,2,1,0.28049,0.36487,1,-0.73854,0.39167,0,,0.24389,0.47682,20.42855,1.14978,1,0.49156,0.43632,21.32706,1.14978,1,0,0.00000,8,,
311,NewMedia120,49,0.79254,154722714558,0.41939,0.36106,0.59833,0.19421,3,1,0.69793,0.40828,1,-0.73854,0.39167,0,,0.25840,0.47756,19.96244,1.16673,1,0.50573,0.43833,20.75400,1.16673,1,0,0.00000,8,,
311,NewMedia120,86,1.39166,154723943232,0.70097,0.38276,0.85718,0.53448,4,1,0.69198,0.39318,1,-0.73854,0.39167,0,,0.25783,0.47655,21.06364,1.14130,1,0.50571,0.43734,21.80095,1.13262,1,0,0.00000,8,,
312,black,22,0.35577,154724704347,0.70018,0.38432,0.00000,0.35577,1,1,0.69100,0.34368,1,-0.73854,0.39167,0,,0.25598,0.47612,18.88644,1.20608,1,0.50394,0.43689,19.96651,1.20608,1,0,0.00000,8,,
312,black,32,0.51770,154725036477,0.56516,0.46756,0.42065,0.09705,2,1,0.56539,0.47906,1,-0.73854,0.39167,0,,0.25110,0.47752,17.72294,1.13201,1,0.49922,0.43768,18.94218,1.15053,1,0,0.00000,8,,
313,cross,11,0.17798,154725434295,0.52467,0.45356,0.00000,0.17798,1,1,0.48759,0.42274,1,-0.73854,0.39167,0,,0.24788,0.47870,19.35402,1.19555,1,0.49607,0.43830,19.16081,1.19555,1,0,0.00000,8,,
313,cross,23,0.37213,154725832501,0.50079,0.53598,0.19421,0.17792,2,1,0.54452,0.75674,0,-0.73854,0.39167,0,,0.24874,0.48255,10.24937,1.16673,0,0.49600,0.43855,20.46849,1.16673,0,78,0.00000,8,,
314,NewMedia120,24,0.38824,154726960200,0.54013,0.38764,0.09705,0.29120,2,1,0.64217,0.37452,1,-0.73854,0.39167,0,,0.25301,0.47667,20.92421,1.16673,1,0.50110,0.43664,21.78957,1.16673,1,0,0.00000,9,,
314,NewMedia120,41,0.66327,154727524247,0.67445,0.38210,0.40442,0.25885,3,1,0.75123,0.40437,1,-0.73854,0.39167,0,,0.25655,0.47673,18.73586,1.14069,1,0.50436,0.43703,19.33815,1.13201,1,0,0.00000,9,,
314,NewMedia120,56,0.90582,154728021616,0.68775,0.41076,0.67944,0.22638,4,1,0.38206,0.47734,1,-0.73854,0.39167,0,,0.24488,0.47902,14.08114,1.16673,1,0.49768,0.43895,14.94021,1.16673,0,0,0.00000,9,,
314,NewMedia120,88,1.42340,154729083075,0.23273,0.45523,0.97046,0.45294,5,1,0.22576,0.43126,1,-0.73854,0.39167,0,,0.24137,0.47999,18.99294,1.17819,1,0.48887,0.43989,20.72415,1.18687,1,0,0.00000,9,,
315,black,10,0.16058,154729447882,0.23827,0.45297,0.00000,0.16058,1,1,0.39909,0.42994,1,-0.73854,0.39167,0,,0.24658,0.47885,18.58679,1.18594,1,0.49348,0.43922,16.92111,1.18594,1,0,0.00000,9,,
315,black,32,0.51654,154730177882,0.48174,0.43010,0.22516,0.29138,2,1,0.49994,0.42063,1,-0.73854,0.39167,0,,0.25005,0.47820,17.56706,1.16673,1,0.49753,0.43880,15.61017,1.16673,1,0,0.00000,9,,
316,cross,5,0.08264,154730380516,0.48667,0.42615,0.00000,0.08264,1,1,0.50815,0.39640,1,-0.73854,0.39167,0,,0.24957,0.47804,18.28338,1.19555,1,0.49685,0.43857,17.37205,1.19555,1,0,0.00000,9,,
316,cross,32,0.51746,154731272275,0.50562,0.42277,0.09705,0.42041,2,1,0.50687,0.43332,1,-0.73854,0.39167,0,,0.24769,0.47808,20.92733,1.18641,1,0.49562,0.43741,21.11141,1.19625,1,0,0.00000,9,,
317,NewMedia120,29,0.46887,154732267235,0.50680,0.42015,0.00000,0.46887,1,1,0.64277,0.37393,1,-0.73854,0.39167,0,,0.25125,0.47721,23.45889,1.18641,1,0.49919,0.43689,24.26918,1.19625,1,0,0.00000,9,,
317,NewMedia120,51,0.82471,154732996976,0.74350,0.45286,0.53363,0.29108,2,1,0.77040,0.57674,1,-0.73854,0.39167,0,,0.25624,0.48026,17.12358,1.14069,1,0.50391,0.44074,18.29684,1.14069,1,0,0.00000,9,,
317,NewMedia120,57,0.92181,154733196113,0.65067,0.52161,0.84094,0.08087,3,1,0.48547,0.50160,1,-0.73854,0.39167,0,,0.24826,0.47896,16.30601,1.15030,1,0.49601,0.43906,15.22367,1.15030,1,0,0.00000,9,,
317,NewMedia120,64,1.03503,154733428382,0.25592,0.48251,0.98651,0.04852,4,1,0.24187,0.49636,1,-0.73854,0.39167,0,,0.24161,0.47886,17.31926,1.14978,1,0.48926,0.43838,18.92927,1.14978,1,0,0.00000,9,,
318,black,29,0.46924,154734423664,0.26758,0.47196,0.00000,0.46923,1,1,0.46970,0.42723,1,-0.73854,0.39167,0,,0.24812,0.47856,18.66734,1.20516,1,0.49507,0.43846,16.81184,1.20516,1,0,0.00000,9,,
319,cross,30,0.48523,154735584461,0.50462,0.42776,0.00000,0.48523,2,1,0.53948,0.46405,1,-0.73854,0.39167,0,,0.25051,0.47908,20.16972,1.16673,1,0.49819,0.43934,21.10458,1.17657,1,0,0.00000,8,,
320,NewMedia120,29,0.46899,154736645737,0.53144,0.42622,0.00000,0.46899,2,1,0.66816,0.33727,1,-0.73854,0.39167,0,,0.25697,0.47717,23.41430,1.20516,1,0.50436,0.43817,23.78071,1.20516,1,0,0.00000,8,,
320,NewMedia120,49,0.79266,154737309421,0.63331,0.35645,0.53375,0.25891,3,1,0.25838,0.38461,1,-0.73854,0.39167,0,,0.24272,0.47905,17.89933,1.16673,1,0.48960,0.43854,19.37018,1.16673,1,0,0.00000,8,,
320,NewMedia120,73,1.18079,154738105446,0.25940,0.40930,0.85730,0.32349,4,1,0.26718,0.47426,1,-0.73854,0.39167,0,,0.24228,0.47803,20.59584,1.09810,1,0.48978,0.43780,21.78089,1.09810,1,0,0.00000,8,,
320,NewMedia120,86,1.39105,154738536594,0.34491,0.40550,1.19690,0.19415,5,1,0.44082,0.36622,1,-0.73854,0.39167,0,,0.24863,0.47673,20.82855,1.16673,1,0.49613,0.43699,19.79634,1.16673,1,0,0.00000,8,,
321,black,0,0.00000,154738569733,0.35180,0.40311,0.00000,0.00000,1,1,0.44135,0.37206,1,-0.73854,0.39167,0,,0.24862,0.47667,21.17438,1.15826,1,0.49593,0.43681,19.88333,1.15826,1,0,0.00000,8,,
321,black,25,0.40448,154739399184,0.46779,0.36933,0.01611,0.38837,2,1,0.51303,0.40901,1,-0.73854,0.39167,0,,0.24989,0.47756,19.07199,1.14978,1,0.49766,0.43767,18.38315,1.14978,1,0,0.00000,8,,
321,black,32,0.51758,154739631183,0.50666,0.39036,0.42065,0.09692,3,1,0.49144,0.37677,1,-0.73854,0.39167,0,,0.24941,0.47754,19.16272,1.20516,1,0.49750,0.43779,18.19781,1.20516,1,0,0.00000,8,,
322,cross,4,0.06458,154739796959,0.50348,0.43547,0.00000,0.06458,1,1,0.49324,0.80990,0,-0.73854,0.39167,0,,0.24857,0.48157,9.22476,1.20516,0,0.49696,0.43799,18.14626,1.20516,0,79,0.00000,8,,
322,cross,33,0.53375,154740759175,0.44954,0.43796,0.32349,0.21027,2,1,0.53465,0.39423,1,-0.73854,0.39167,0,,0.25081,0.47667,21.01011,1.16673,1,0.49857,0.43723,21.75406,1.16673,1,0,0.00000,9,,
